timestamp,voltage,current,temperature,iddq,prop_delay
3751,5.0013,1.209,124.79,10.98,4.563
3752,4.9674,1.1949,125.24,8.85,4.439
3753,5.0313,1.2026,124.58,9.28,4.535
3754,4.9862,1.1875,125.22,9.77,4.366
3755,5.0386,1.1862,124.64,9.97,4.401
3756,4.9609,1.2057,124.88,10.79,4.393
3757,4.9966,1.186,125.11,10.39,4.548
3758,5.0099,1.1923,125.11,8.97,4.406
3759,5.0287,1.1819,125.18,12.01,4.583
3760,4.9673,1.1936,125.36,8.67,4.378
3761,5.0372,1.2134,125.34,10.61,4.405
3762,4.971,1.2129,124.69,11.93,4.369
3763,5.0238,1.1815,124.74,11.12,4.536
3764,5.0388,1.2007,124.71,11.75,4.513
3765,5.0024,1.187,125.11,10.67,4.549
3766,5.0202,1.2071,125.28,9.9,4.63
3767,4.995,1.2137,124.68,10.15,4.474
3768,4.9711,1.1893,125.27,9.63,4.579
3769,4.9689,1.1989,125.41,10.39,4.551
3770,5.0032,1.2107,124.78,10.45,4.409
3771,4.967,1.1946,125.41,10.12,4.529
3772,5.0297,1.184,124.8,7.6,4.579
3773,5.0278,1.2095,124.62,11.93,4.385
3774,5.0086,1.2111,124.55,10.27,4.503
3775,4.9746,1.1872,125.04,10.05,4.587
3776,5.0127,1.1834,124.53,10.0,4.468
3777,4.9908,1.2139,125.48,10.01,4.429
3778,4.9878,1.2156,124.8,9.07,4.561
3779,4.9614,1.2023,125.19,9.01,4.578
3780,5.0338,1.2039,125.31,10.41,4.56
3781,4.9777,1.1902,125.14,11.86,4.386
3782,5.0309,1.1976,124.78,12.3,4.376
3783,5.0165,1.207,125.12,9.87,4.639
3784,4.9813,1.2095,124.71,13.03,4.514
3785,5.0145,1.2062,124.97,9.78,4.548
3786,5.0104,1.1802,125.39,9.19,4.62
3787,4.9776,1.2097,124.6,10.84,4.519
3788,4.9603,1.1847,125.06,9.6,4.49
3789,4.9985,1.199,124.55,10.49,4.362
3790,4.9865,1.1856,124.69,10.1,4.39
3791,4.9754,1.2164,125.47,8.61,4.579
3792,5.0112,1.1954,125.26,9.27,4.577
3793,4.9854,1.1929,125.24,11.3,4.602
3794,5.0304,1.1951,125.44,8.94,4.385
3795,4.9868,1.1958,125.15,10.84,4.485
3796,5.0014,1.2169,124.54,10.46,4.637
3797,5.022,1.2197,124.92,9.28,4.565
3798,5.0007,1.2124,125.15,10.24,4.414
3799,4.9859,1.2182,125.34,10.28,4.454
3800,4.9648,1.2097,125.14,12.18,4.377
3801,4.9906,1.1882,125.26,10.81,4.501
3802,5.0147,1.2102,124.52,9.17,4.38
3803,5.0106,1.2016,124.54,11.82,4.412
3804,5.021,1.2037,125.27,13.0,4.623
3805,4.9976,1.2109,124.95,9.93,4.369
3806,5.0165,1.1944,125.06,9.66,4.379
3807,5.0104,1.1867,125.36,10.26,4.614
3808,4.9925,1.2137,125.07,9.21,4.522
3809,5.0055,1.1831,125.22,9.93,4.639
3810,5.0043,1.2112,125.23,11.67,4.492
3811,4.9976,1.1959,125.25,9.71,4.392
3812,5.0072,1.1855,125.28,12.16,4.475
3813,4.9843,1.2117,125.3,10.22,4.43
3814,4.973,1.2118,125.27,10.76,4.601
3815,5.0279,1.2105,125.24,9.7,4.564
3816,4.9642,1.2114,125.25,10.02,4.356
3817,4.9801,1.1929,124.61,11.31,4.4
3818,4.9793,1.218,125.45,8.0,4.569
3819,4.9633,1.2018,124.7,8.64,4.407
3820,4.9692,1.1912,124.84,9.22,4.591
3821,4.9775,1.2068,124.88,9.13,4.485
3822,5.0246,1.2132,125.25,9.61,4.578
3823,5.0223,1.2026,125.4,8.97,4.575
3824,4.9776,1.1995,124.63,10.66,4.525
3825,5.0122,1.1889,124.53,9.1,4.388
3826,4.9768,1.1956,125.06,10.12,4.459
3827,5.0037,1.1808,124.62,10.23,4.438
3828,4.9923,1.2029,125.07,10.4,4.544
3829,4.9674,1.2038,124.82,10.21,4.462
3830,4.9706,1.2186,124.73,8.6,4.579
3831,5.0383,1.1991,124.5,9.67,4.471
3832,4.9705,1.2172,125.24,10.66,4.354
3833,5.0075,1.1999,125.4,8.95,4.388
3834,4.9763,1.1928,125.44,7.88,4.565
3835,4.9791,1.2076,124.79,9.73,4.443
3836,4.9688,1.1814,125.4,11.05,4.414
3837,5.0351,1.2191,124.93,9.65,4.456
3838,5.0163,1.2159,125.28,10.37,4.591
3839,5.0058,1.1979,124.87,9.12,4.594
3840,5.0264,1.2154,125.16,6.86,4.5
3841,4.9602,1.1806,125.07,9.61,4.546
3842,4.9613,1.1881,125.48,10.7,4.548
3843,4.9623,1.1831,124.6,11.29,4.58
3844,4.9952,1.186,124.8,11.31,4.571
3845,4.9747,1.2146,124.81,10.82,4.593
3846,5.0182,1.1852,125.13,10.88,4.567
3847,4.967,1.2087,124.68,10.3,4.381
3848,4.99,1.2029,125.25,11.52,4.624
3849,4.9649,1.1981,125.28,10.39,4.493
3850,4.9819,1.2187,124.52,10.06,4.609
3851,5.0236,1.1855,124.94,9.03,4.416
3852,4.9688,1.184,125.23,10.57,4.51
3853,5.0123,1.1925,124.73,9.75,4.641
3854,5.0075,1.1833,124.83,10.56,4.4
3855,5.0393,1.2023,124.68,9.69,4.505
3856,5.0101,1.2033,124.63,10.1,4.439
3857,5.0004,1.2176,125.27,9.32,4.551
3858,5.0225,1.1849,124.71,9.9,4.486
3859,4.9902,1.1985,124.54,10.38,4.526
3860,5.0081,1.189,124.72,9.36,4.461
3861,5.0355,1.1975,125.2,8.86,4.446
3862,4.9602,1.1846,124.91,10.79,4.387
3863,4.9876,1.1999,124.74,7.89,4.553
3864,5.015,1.1966,124.62,9.73,4.634
3865,5.0355,1.2174,125.16,9.66,4.429
3866,4.977,1.2044,125.05,9.33,4.541
3867,4.9792,1.2105,124.89,10.52,4.516
3868,5.0271,1.1862,125.24,8.6,4.429
3869,4.9633,1.1819,125.44,11.03,4.467
3870,5.0088,1.2046,125.16,9.72,4.636
3871,5.0061,1.1906,124.57,10.93,4.366
3872,4.9872,1.2094,124.6,11.3,4.595
3873,4.9901,1.1927,124.7,9.12,4.405
3874,5.0002,1.2142,124.76,9.23,4.596
3875,5.0287,1.1828,125.17,9.36,4.501
3876,4.9758,1.1937,125.08,10.17,4.589
3877,5.0277,1.1948,124.56,11.49,4.607
3878,4.9635,1.1911,125.12,9.15,4.43
3879,5.0302,1.2013,124.97,11.87,4.546
3880,4.9902,1.1801,124.68,10.03,4.622
3881,4.9816,1.2097,124.56,10.59,4.424
3882,5.0047,1.1922,125.49,9.19,4.649
3883,5.0117,1.197,124.5,9.42,4.353
3884,4.9887,1.2113,125.21,9.4,4.554
3885,5.0371,1.2166,124.92,11.83,4.625
3886,5.0053,1.215,125.32,10.18,4.418
3887,5.0144,1.2031,124.97,10.56,4.573
3888,5.0048,1.1812,124.77,9.51,4.457
3889,4.9742,1.1892,124.71,11.82,4.531
3890,5.0278,1.188,125.3,10.49,4.423
3891,4.9878,1.1998,125.28,10.71,4.601
3892,4.9706,1.1927,125.36,10.9,4.503
3893,4.986,1.1997,125.12,9.09,4.358
3894,5.0156,1.1833,125.29,9.73,4.553
3895,4.9873,1.2152,124.66,10.77,4.44
3896,5.0346,1.194,125.13,8.39,4.492
3897,5.0274,1.21,124.54,9.99,4.367
3898,4.9874,1.2171,125.18,10.57,4.603
3899,5.0077,1.1932,124.94,10.51,4.351
3900,5.0154,1.2094,125.1,6.85,4.556
3901,5.031,1.1913,125.41,9.96,4.606
3902,4.9679,1.1865,124.52,10.69,4.643
3903,4.9823,1.2103,125.16,12.85,4.447
3904,4.9951,1.213,125.18,9.01,4.446
3905,4.9854,1.2126,125.33,12.51,4.611
3906,4.965,1.1947,124.64,10.25,4.585
3907,5.0297,1.2057,125.42,9.62,4.636
3908,5.0147,1.1916,124.52,10.22,4.374
3909,4.9811,1.1852,124.73,10.8,4.455
3910,5.0098,1.2181,125.2,9.29,4.631
3911,4.9741,1.2191,124.7,10.89,4.494
3912,4.9735,1.2163,125.12,10.41,4.526
3913,4.9767,1.1868,125.34,10.0,4.465
3914,5.024,1.1806,125.31,9.32,4.54
3915,5.0041,1.2026,124.6,10.09,4.519
3916,5.0202,1.2054,125.06,9.28,4.65
3917,4.9943,1.2084,124.66,10.6,4.65
3918,4.9821,1.213,125.3,8.98,4.432
3919,4.963,1.2076,124.84,12.12,4.612
3920,5.009,1.2059,125.15,9.71,4.385
3921,4.9793,1.1971,125.46,10.41,4.601
3922,4.9888,1.1939,124.84,9.38,4.426
3923,5.0354,1.1885,124.67,8.87,4.559
3924,5.0334,1.1817,125.18,10.14,4.391
3925,5.0321,1.2162,124.97,8.22,4.515
3926,5.0005,1.1801,125.32,10.58,4.479
3927,5.0085,1.1802,124.8,8.75,4.629
3928,5.0146,1.192,124.73,9.86,4.486
3929,4.9801,1.2197,124.61,10.31,4.381
3930,5.037,1.2196,125.25,9.77,4.568
3931,4.9697,1.1837,124.87,11.23,4.399
3932,5.0322,1.1887,125.02,9.1,4.409
3933,4.9761,1.1807,125.17,12.05,4.635
3934,5.0223,1.1988,125.2,10.13,4.594
3935,5.0261,1.1922,124.98,12.58,4.633
3936,5.0374,1.2163,124.66,11.31,4.461
3937,4.9976,1.18,125.0,9.59,4.554
3938,4.9844,1.2108,124.99,11.58,4.463
3939,5.0315,1.1925,125.28,10.42,4.406
3940,5.0277,1.1936,125.06,8.32,4.573
3941,5.0264,1.1809,124.67,10.45,4.388
3942,4.9733,1.2086,124.51,11.11,4.522
3943,4.9964,1.1886,125.2,8.68,4.437
3944,5.0181,1.2112,124.51,8.34,4.495
3945,4.9731,1.195,124.63,8.43,4.569
3946,4.9693,1.202,125.01,10.63,4.609
3947,4.9653,1.2117,124.68,8.44,4.414
3948,4.97,1.2003,125.22,10.85,4.616
3949,4.9956,1.199,124.78,11.48,4.388
3950,4.9716,1.182,124.8,9.84,4.562
3951,5.0324,1.2167,124.89,11.81,4.404
3952,5.0185,1.1828,125.01,9.52,4.514
3953,5.0063,1.201,124.66,11.4,4.627
3954,4.9984,1.1822,125.29,11.04,4.542
3955,4.9906,1.203,125.22,11.23,4.407
3956,5.0239,1.2193,124.79,10.27,4.608
3957,4.9908,1.1829,125.32,10.86,4.357
3958,5.0006,1.2004,125.43,11.58,4.566
3959,4.9636,1.2138,125.05,9.69,4.624
3960,5.0345,1.1897,125.25,9.11,4.626
3961,4.9845,1.2169,125.31,11.53,4.507
3962,5.0302,1.2088,125.24,9.02,4.42
3963,5.0202,1.1929,125.19,10.26,4.356
3964,4.992,1.1904,125.41,8.92,4.41
3965,4.9919,1.1946,125.01,10.31,4.453
3966,5.0384,1.207,125.49,11.67,4.553
3967,4.9815,1.2044,125.49,11.0,4.607
3968,4.9666,1.2149,125.46,8.72,4.474
3969,4.9895,1.2113,125.44,9.95,4.442
3970,4.9645,1.1914,124.8,9.43,4.548
3971,4.9687,1.2097,124.78,9.38,4.568
3972,4.9992,1.2085,124.73,9.42,4.375
3973,5.0123,1.1854,125.14,10.64,4.581
3974,4.9738,1.1872,125.3,10.07,4.477
3975,5.023,1.1841,125.21,9.67,4.403
3976,5.0044,1.2127,124.79,8.57,4.57
3977,4.9924,1.1985,125.28,8.66,4.638
3978,4.9921,1.2058,125.16,9.41,4.45
3979,5.0353,1.1828,124.97,11.54,4.351
3980,4.9732,1.1946,125.31,7.65,4.443
3981,5.0171,1.1996,124.82,8.04,4.642
3982,4.9695,1.2095,125.43,9.59,4.507
3983,5.0241,1.2046,125.42,11.42,4.36
3984,5.0279,1.1837,125.14,9.63,4.433
3985,4.9879,1.1851,124.8,8.97,4.632
3986,4.9738,1.2087,124.52,10.78,4.505
3987,4.9922,1.2064,124.52,11.39,4.618
3988,5.0098,1.1831,124.67,9.55,4.396
3989,4.9728,1.214,125.4,10.57,4.47
3990,5.028,1.1977,124.84,9.88,4.441
3991,4.991,1.209,124.96,11.38,4.415
3992,5.021,1.1848,124.98,9.65,4.575
3993,4.9744,1.2133,124.71,7.59,4.631
3994,5.0385,1.1882,124.66,9.76,4.368
3995,4.9951,1.193,125.23,11.15,4.601
3996,4.9689,1.1803,124.83,9.48,4.623
3997,4.9676,1.2123,124.58,8.48,4.58
3998,4.9828,1.2082,124.82,10.4,4.387
3999,5.0086,1.1816,125.46,10.81,4.554
4000,5.0084,1.2177,124.64,9.66,4.456
4001,5.0327,1.2108,124.85,9.8,4.641
4002,4.9796,1.2006,124.67,11.56,4.482
4003,5.0005,1.1959,124.57,7.55,4.371
4004,4.9601,1.1806,124.68,11.1,4.572
4005,4.9915,1.1941,125.34,10.21,4.448
4006,4.9864,1.1892,125.43,9.43,4.579
4007,5.032,1.2,124.5,11.11,4.507
4008,4.9918,1.2152,125.21,9.24,4.351
4009,5.0035,1.1959,125.07,10.58,4.409
4010,5.0165,1.2111,124.81,8.49,4.395
4011,5.0082,1.198,124.8,7.88,4.643
4012,4.9902,1.2101,125.01,7.99,4.57
4013,4.9609,1.1978,125.37,11.13,4.534
4014,5.0298,1.1876,125.33,9.46,4.589
4015,4.9679,1.1976,125.01,8.27,4.386
4016,4.9786,1.182,125.21,7.97,4.579
4017,5.0312,1.2126,124.83,8.62,4.414
4018,5.0323,1.1905,125.2,8.7,4.398
4019,4.986,1.1803,124.81,11.87,4.433
4020,5.031,1.1897,125.37,8.16,4.646
4021,4.981,1.197,124.83,10.46,4.594
4022,4.9664,1.2149,124.69,9.49,4.564
4023,5.0344,1.2016,125.38,9.33,4.617
4024,5.0051,1.1987,125.44,7.24,4.578
4025,5.0009,1.2061,124.65,10.65,4.499
4026,5.0249,1.2056,125.3,11.63,4.644
4027,4.9815,1.2065,124.63,8.05,4.61
4028,5.0044,1.1946,124.65,10.07,4.579
4029,4.9781,1.1907,125.07,11.22,4.511
4030,5.0109,1.2164,124.88,9.09,4.43
4031,5.012,1.1945,124.66,10.07,4.421
4032,4.9703,1.2115,125.12,12.52,4.35
4033,4.9822,1.1933,124.94,10.7,4.588
4034,4.9982,1.2101,124.61,7.89,4.574
4035,4.963,1.2193,125.44,12.85,4.634
4036,4.9726,1.2054,125.04,8.89,4.487
4037,5.0368,1.1829,124.92,9.61,4.458
4038,5.0182,1.1812,125.32,8.77,4.462
4039,5.0074,1.2014,125.44,11.74,4.445
4040,4.9711,1.2028,124.87,11.11,4.404
4041,5.0338,1.2043,124.72,8.57,4.381
4042,4.99,1.2079,124.98,8.37,4.401
4043,5.0041,1.2051,125.31,11.48,4.625
4044,5.0137,1.2197,124.71,8.8,4.487
4045,5.0399,1.2122,125.13,6.33,4.543
4046,5.0048,1.1902,124.69,6.57,4.525
4047,4.9979,1.1945,125.31,9.39,4.41
4048,4.9783,1.2073,124.53,9.27,4.581
4049,4.9835,1.1982,125.44,9.66,4.493
4050,5.0277,1.207,124.86,9.58,4.489
4051,4.9905,1.2056,124.68,10.12,4.523
4052,5.0091,1.1952,125.43,9.67,4.457
4053,4.9992,1.2083,124.79,8.47,4.488
4054,4.9976,1.2095,125.37,9.27,4.498
4055,5.0378,1.2032,125.25,10.1,4.372
4056,4.9696,1.1895,125.19,10.86,4.369
4057,5.0307,1.2158,125.13,9.7,4.488
4058,4.9963,1.1932,125.15,8.34,4.456
4059,5.0293,1.196,124.81,10.0,4.423
4060,4.9762,1.1908,125.43,11.85,4.457
4061,4.9752,1.2088,124.78,10.69,4.426
4062,4.9806,1.2012,125.14,11.83,4.362
4063,5.0027,1.2087,124.72,8.53,4.398
4064,5.0116,1.2148,124.52,8.03,4.648
4065,4.9658,1.2086,125.37,11.6,4.505
4066,5.0081,1.1854,125.17,9.5,4.426
4067,5.0105,1.1838,125.3,9.37,4.488
4068,5.025,1.1992,124.83,9.65,4.584
4069,5.0399,1.1836,125.01,10.63,4.631
4070,5.0136,1.1885,124.83,9.97,4.438
4071,4.9964,1.187,125.47,9.71,4.357
4072,5.0192,1.213,125.23,8.56,4.439
4073,5.0253,1.1803,125.4,10.39,4.484
4074,4.9602,1.2023,124.7,10.56,4.597
4075,4.975,1.2174,124.62,8.54,4.504
4076,4.9709,1.201,124.65,11.56,4.418
4077,4.9819,1.1895,125.11,10.56,4.362
4078,5.0141,1.1882,125.17,7.76,4.648
4079,4.9681,1.2183,124.66,11.12,4.57
4080,4.9699,1.1916,125.1,11.29,4.514
4081,4.9783,1.1802,125.05,10.01,4.501
4082,5.0314,1.2115,125.21,7.0,4.548
4083,5.0258,1.194,125.2,8.98,4.352
4084,4.973,1.1911,124.99,10.31,4.579
4085,5.0379,1.2129,125.44,9.48,4.507
4086,5.0196,1.194,124.91,9.46,4.379
4087,4.9638,1.1967,124.83,8.19,4.626
4088,5.0077,1.2051,125.38,8.35,4.497
4089,5.0123,1.1898,124.85,9.87,4.535
4090,5.0252,1.2124,124.67,12.23,4.587
4091,4.986,1.2049,124.52,9.65,4.615
4092,4.9861,1.1922,125.02,10.47,4.471
4093,5.0317,1.198,124.76,8.42,4.444
4094,4.9749,1.1954,125.13,11.61,4.53
4095,4.9735,1.19,125.45,9.14,4.596
4096,5.0284,1.2007,124.69,9.96,4.54
4097,4.9677,1.2029,124.54,11.1,4.464
4098,5.0396,1.1961,124.72,8.96,4.521
4099,5.035,1.2163,125.46,9.98,4.574
4100,5.0205,1.1977,124.65,9.62,4.407
4101,4.9892,1.1859,125.24,11.2,4.47
4102,5.0361,1.2006,125.34,11.51,4.6
4103,5.0113,1.2179,125.28,9.72,4.358
4104,4.9713,1.2091,125.36,10.74,4.64
4105,4.9893,1.2036,125.4,9.81,4.472
4106,5.0139,1.2181,125.47,10.14,4.452
4107,4.9617,1.1991,125.05,11.66,4.627
4108,5.0213,1.2022,125.07,9.86,4.376
4109,4.9631,1.1874,124.95,8.84,4.53
4110,5.0066,1.183,124.7,7.65,4.437
4111,5.0292,1.2164,124.76,10.16,4.505
4112,5.0137,1.208,124.61,8.5,4.471
4113,4.9851,1.1846,125.28,10.04,4.419
4114,4.9797,1.1933,124.98,7.99,4.503
4115,5.0385,1.2061,124.96,9.55,4.45
4116,4.9653,1.2037,124.9,11.96,4.502
4117,4.9872,1.2098,125.12,11.92,4.417
4118,4.9739,1.2159,124.88,9.48,4.556
4119,5.0249,1.1839,124.53,11.43,4.39
4120,4.98,1.1874,124.63,7.32,4.586
4121,5.0209,1.1817,125.48,10.66,4.593
4122,5.0153,1.1992,124.92,9.58,4.617
4123,4.985,1.2188,125.32,9.11,4.546
4124,5.0242,1.2018,125.37,10.02,4.537
4125,4.9985,1.2095,125.35,9.3,4.508
4126,4.9917,1.2117,125.18,9.25,4.55
4127,5.0042,1.2002,124.69,10.41,4.419
4128,5.0343,1.1984,125.18,8.06,4.511
4129,4.9926,1.1885,125.33,9.29,4.461
4130,5.0305,1.1906,124.86,9.76,4.523
4131,4.9883,1.1951,124.89,9.5,4.354
4132,4.9969,1.1888,125.27,7.1,4.429
4133,4.9813,1.1973,125.29,8.83,4.613
4134,5.0301,1.2133,125.09,11.29,4.358
4135,4.9601,1.1836,125.19,9.3,4.475
4136,4.9609,1.2154,125.32,10.47,4.596
4137,4.9992,1.1905,124.82,8.05,4.428
4138,4.9883,1.2193,124.76,10.89,4.64
4139,4.9673,1.1813,124.91,10.63,4.381
4140,4.9978,1.207,124.96,8.41,4.556
4141,5.0001,1.1919,125.37,9.43,4.368
4142,4.9874,1.2077,124.83,8.97,4.444
4143,5.0211,1.2099,125.26,9.69,4.558
4144,5.0256,1.1995,124.62,10.86,4.507
4145,4.983,1.1981,124.77,10.96,4.603
4146,4.9638,1.1853,125.15,8.86,4.607
4147,5.0078,1.1877,124.55,10.54,4.47
4148,4.9857,1.2053,125.01,9.96,4.375
4149,4.98,1.1812,124.97,8.74,4.57
4150,4.9754,1.2191,124.77,10.3,4.455
4151,5.0116,1.2061,124.98,11.3,4.59
4152,4.9939,1.206,124.87,10.8,4.402
4153,5.0303,1.2163,124.71,9.38,4.512
4154,5.0023,1.2088,125.12,10.02,4.527
4155,4.9811,1.2104,125.13,9.66,4.628
4156,4.9856,1.2078,124.74,10.84,4.611
4157,5.037,1.2197,125.22,8.01,4.453
4158,4.9767,1.2069,124.52,12.09,4.475
4159,5.0048,1.1933,125.22,7.46,4.416
4160,5.0379,1.1832,124.82,10.03,4.407
4161,4.9607,1.1956,124.52,10.85,4.461
4162,5.0356,1.1979,124.51,8.38,4.476
4163,5.0023,1.2194,125.21,8.56,4.529
4164,4.988,1.193,125.34,12.15,4.42
4165,5.0336,1.2015,124.7,9.15,4.351
4166,4.9964,1.1888,124.94,10.68,4.6
4167,5.0139,1.2027,125.44,8.96,4.431
4168,5.0016,1.2118,125.44,10.98,4.475
4169,4.9823,1.2146,124.66,10.2,4.425
4170,4.9878,1.2129,124.63,11.02,4.565
4171,4.9765,1.2076,124.69,9.85,4.635
4172,4.9644,1.211,125.12,9.33,4.649
4173,5.0363,1.1924,125.41,9.23,4.37
4174,4.9747,1.1908,124.96,8.49,4.381
4175,5.0073,1.2086,124.51,7.7,4.478
4176,4.9611,1.1936,125.36,10.05,4.569
4177,4.9933,1.1929,125.14,9.74,4.353
4178,5.0111,1.1858,124.59,10.01,4.356
4179,4.966,1.1997,124.96,9.7,4.423
4180,5.0208,1.2144,125.47,7.94,4.455
4181,4.9892,1.2165,124.67,10.96,4.546
4182,4.969,1.1817,124.8,9.43,4.599
4183,4.9991,1.2185,124.78,10.57,4.352
4184,5.0115,1.1888,125.44,11.91,4.64
4185,5.0223,1.218,124.86,9.69,4.499
4186,4.9891,1.2177,125.08,9.27,4.471
4187,4.9616,1.1808,125.23,9.42,4.5
4188,4.993,1.1847,125.31,10.15,4.614
4189,4.9993,1.1853,125.13,7.61,4.619
4190,5.0083,1.214,124.79,11.45,4.556
4191,5.008,1.2168,124.55,10.34,4.41
4192,5.0228,1.2093,125.45,9.54,4.369
4193,5.0311,1.1842,124.59,7.66,4.61
4194,4.9657,1.1974,124.99,9.45,4.62
4195,4.9704,1.1807,125.16,9.09,4.554
4196,4.9974,1.1984,124.84,10.58,4.443
4197,4.9646,1.1934,124.79,10.25,4.518
4198,5.0298,1.1849,124.59,11.49,4.574
4199,5.0348,1.2047,124.73,10.95,4.481
4200,4.9684,1.1989,125.3,11.15,4.602
4201,5.0355,1.1865,124.87,8.43,4.474
4202,5.0198,1.1988,124.77,9.94,4.456
4203,5.039,1.2144,125.26,10.33,4.54
4204,4.9754,1.2029,124.82,11.03,4.352
4205,5.0368,1.2048,124.84,9.99,4.592
4206,5.002,1.205,125.08,10.51,4.574
4207,4.9746,1.2108,125.41,11.07,4.376
4208,5.0006,1.1966,124.64,12.36,4.618
4209,4.9775,1.1984,124.67,9.69,4.378
4210,5.0127,1.1996,124.59,12.75,4.521
4211,4.9966,1.1818,124.77,8.19,4.424
4212,4.9926,1.1952,125.05,10.11,4.469
4213,5.021,1.1827,124.64,9.65,4.61
4214,4.9944,1.2164,125.11,8.82,4.575
4215,5.0102,1.2086,125.02,10.15,4.478
4216,5.0385,1.1836,125.42,12.46,4.629
4217,5.0174,1.1829,124.96,11.58,4.414
4218,4.9665,1.1903,124.52,11.81,4.439
4219,4.9942,1.2061,125.12,8.93,4.517
4220,5.0042,1.2136,125.18,9.27,4.484
4221,5.0397,1.1956,124.99,10.58,4.402
4222,5.0174,1.201,124.54,8.16,4.515
4223,4.9629,1.2176,124.5,10.03,4.567
4224,4.9813,1.2056,125.02,9.35,4.531
4225,5.001,1.2109,125.4,10.87,4.504
4226,4.964,1.211,124.84,10.99,4.431
4227,4.9862,1.1856,124.63,9.26,4.555
4228,5.0374,1.2083,125.41,11.39,4.389
4229,5.0074,1.1807,124.72,10.86,4.527
4230,4.9878,1.2001,124.91,10.79,4.363
4231,4.9629,1.1919,125.47,11.18,4.527
4232,4.9723,1.1894,125.17,10.5,4.467
4233,5.0161,1.2172,124.53,9.86,4.55
4234,4.9871,1.1914,125.46,11.1,4.501
4235,4.9922,1.2066,125.33,9.8,4.598
4236,4.9747,1.2194,124.51,10.36,4.379
4237,4.9692,1.2044,124.59,11.22,4.557
4238,4.9984,1.2067,124.61,9.1,4.571
4239,5.0338,1.1915,124.93,11.83,4.555
4240,4.9679,1.1844,125.23,7.13,4.616
4241,4.974,1.1818,125.39,10.74,4.385
4242,4.9618,1.2192,125.02,11.15,4.475
4243,5.0105,1.1813,125.38,11.12,4.409
4244,5.0005,1.1955,124.83,8.49,4.48
4245,4.9798,1.2126,124.83,9.83,4.514
4246,4.9837,1.181,125.09,8.95,4.635
4247,4.9729,1.2157,125.11,11.18,4.623
4248,5.0261,1.2017,125.22,12.9,4.526
4249,5.0075,1.2076,124.84,10.15,4.354
4250,5.0233,1.2039,124.8,9.24,4.484
4251,4.986,1.1815,124.66,7.68,4.634
4252,5.022,1.1931,124.62,10.11,4.394
4253,4.9974,1.1818,125.27,11.43,4.431
4254,5.0206,1.1897,125.0,8.86,4.462
4255,4.9741,1.2023,125.15,9.81,4.625
4256,5.0259,1.2078,124.89,10.23,4.593
4257,4.9809,1.2152,125.27,8.49,4.476
4258,5.0359,1.201,124.91,10.76,4.521
4259,4.9806,1.2027,124.6,7.88,4.431
4260,4.9606,1.1891,125.42,10.21,4.438
4261,5.0166,1.1901,125.34,9.51,4.576
4262,4.9805,1.2153,125.04,11.38,4.362
4263,4.9862,1.1826,124.98,9.65,4.616
4264,4.9979,1.2112,124.97,11.09,4.46
4265,5.0059,1.1833,125.45,9.61,4.426
4266,4.9975,1.2049,124.82,9.44,4.557
4267,5.0188,1.1811,125.19,7.41,4.513
4268,4.9856,1.1856,124.6,10.17,4.441
4269,4.9756,1.2063,124.87,9.12,4.419
4270,5.0066,1.1892,125.31,10.87,4.559
4271,5.0371,1.2003,125.16,9.34,4.482
4272,5.0191,1.2158,125.23,11.57,4.362
4273,4.9839,1.21,124.75,9.19,4.487
4274,4.9709,1.1845,125.36,9.38,4.522
4275,5.0071,1.1916,124.51,11.26,4.361
4276,4.98,1.204,125.46,8.26,4.579
4277,5.0306,1.1856,124.94,9.05,4.546
4278,4.9943,1.2079,125.25,11.4,4.538
4279,5.0313,1.1912,125.24,9.81,4.617
4280,4.9837,1.2096,125.22,10.83,4.616
4281,5.0095,1.2026,125.12,10.68,4.417
4282,5.0023,1.2166,124.64,9.07,4.597
4283,4.9695,1.1872,125.11,11.4,4.37
4284,4.9731,1.1946,125.31,10.55,4.495
4285,5.0306,1.1977,124.5,9.62,4.506
4286,5.0022,1.1942,125.43,10.03,4.38
4287,4.9994,1.2168,125.28,10.47,4.493
4288,4.9718,1.1979,125.2,12.43,4.574
4289,4.9796,1.2074,125.0,9.83,4.583
4290,4.9783,1.1807,125.19,11.11,4.54
4291,5.026,1.2103,125.25,8.55,4.568
4292,4.9906,1.2017,124.98,10.2,4.5
4293,5.0382,1.1869,125.35,10.72,4.546
4294,5.0289,1.2105,124.91,10.17,4.475
4295,4.9703,1.2065,124.57,7.26,4.409
4296,5.0036,1.2088,125.31,8.59,4.492
4297,4.9662,1.1827,124.97,11.07,4.519
4298,5.0284,1.2012,124.73,9.79,4.599
4299,5.0214,1.1867,124.83,9.28,4.618
4300,4.9883,1.1839,124.54,9.76,4.62
4301,4.987,1.2139,125.22,9.94,4.375
4302,4.97,1.1939,125.13,8.41,4.465
4303,4.9964,1.2167,125.25,8.66,4.398
4304,5.0358,1.1928,124.64,9.58,4.563
4305,5.0367,1.1966,125.48,11.54,4.437
4306,5.0272,1.2179,125.15,8.84,4.352
4307,5.0049,1.1997,124.6,11.37,4.504
4308,5.0099,1.1981,124.84,9.37,4.399
4309,4.9999,1.2076,125.18,8.94,4.492
4310,5.0355,1.2076,124.95,12.11,4.479
4311,5.006,1.1918,125.03,9.6,4.42
4312,5.0009,1.1882,125.1,10.82,4.459
4313,5.0395,1.1959,124.5,8.45,4.514
